País,Tarics,Descripción,Año,Exportaciones,Importaciones
Japón,0402,"Huevos, productos lácteos y miel",2014,21060.83,0.00
Japón,0403,"Huevos, productos lácteos y miel",2014,1031.94,nan
Japón,0404,"Huevos, productos lácteos y miel",2014,30743.79,160.75
Japón,0405,"Huevos, productos lácteos y miel",2014,18007.15,nan
Japón,0406,"Huevos, productos lácteos y miel",2014,224620.68,115.38
Japón,0407,"Huevos, productos lácteos y miel",2014,433.09,nan
Japón,0408,"Huevos, productos lácteos y miel",2014,1659.69,0.06
Japón,0409,"Huevos, productos lácteos y miel",2014,8834.70,0.51
Japón,1509,Aceites,2014,185151.53,149.47
Japón,1511,Aceites,2014,97.84,0.15
Japón,1512,Aceites,2014,4144.69,nan
Japón,2201,Bebidas,2014,88185.75,139.84
Japón,2202,Bebidas,2014,31867.46,1672.25
Japón,2203,Bebidas,2014,26767.54,1313.18
Japón,2204,Bebidas,2014,725811.08,1103.29
Japón,2205,Bebidas,2014,7104.50,13.50
Japón,2206,Bebidas,2014,12654.11,4431.99
Japón,2207,Bebidas,2014,664.44,1868.04
Japón,1803,Chocolates,2014,4547.29,4.39
Japón,1804,Chocolates,2014,22885.52,3.87
Japón,1805,Chocolates,2014,19275.96,990.79
Japón,1905,Panaderia y pastelería,2014,63374.37,2808.49
Japón,0201,Productos cárnicos,2015,1141.79,5195.27
Japón,0202,Productos cárnicos,2015,3598.37,8.25
Japón,0203,Productos cárnicos,2015,1002871.97,417.55
Japón,0204,Productos cárnicos,2015,283.39,nan
Japón,0205,Productos cárnicos,2015,2490.61,nan
Japón,0206,Productos cárnicos,2015,43538.30,nan
Japón,0207,Productos cárnicos,2015,44362.32,16.18
Japón,0208,Productos cárnicos,2015,1004.95,nan
Japón,0209,Productos cárnicos,2015,3002.63,0.33
Japón,0210,Productos cárnicos,2015,38598.66,203.70
Japón,0302,Pescados y mariscos,2015,86272.94,1200.98
Japón,0303,Pescados y mariscos,2015,94424.13,1835.74
Japón,0304,Pescados y mariscos,2015,26944.46,2965.93
Japón,0305,Pescados y mariscos,2015,10456.13,34.05
Japón,0701,Verduras y hortalizas,2015,0.01,0.11
Japón,0702,Verduras y hortalizas,2015,1647.76,0.81
Japón,0703,Verduras y hortalizas,2015,3835.89,6.79
Japón,0704,Verduras y hortalizas,2015,268.90,0.62
Japón,0705,Verduras y hortalizas,2015,1537.62,0.79
Japón,0706,Verduras y hortalizas,2015,597.73,66.58
Japón,0707,Verduras y hortalizas,2015,0.04,1.84
Japón,0708,Verduras y hortalizas,2015,26.45,0.24
Japón,0803,Frutas y frutos secos,2015,2.24,nan
Japón,0804,Frutas y frutos secos,2015,291.79,1.84
Japón,0805,Frutas y frutos secos,2015,106.26,81.91
Japón,0806,Frutas y frutos secos,2015,189.71,0.58
Japón,0807,Frutas y frutos secos,2015,0.01,5.32
Japón,0808,Frutas y frutos secos,2015,nan,1.24
Japón,0809,Frutas y frutos secos,2015,9.85,6.80
Japón,0810,Frutas y frutos secos,2015,356.99,12.36
Japón,1101,Cereales y harinas,2015,1854.17,551.50
Japón,1102,Cereales y harinas,2015,477.68,52.96
Japón,1103,Cereales y harinas,2015,194.43,0.68
Japón,1104,Cereales y harinas,2015,828.97,11.86
Japón,0401,"Huevos, productos lácteos y miel",2015,1820.31,nan
Japón,0402,"Huevos, productos lácteos y miel",2015,30068.12,0.71
Japón,0403,"Huevos, productos lácteos y miel",2015,1181.56,nan
Japón,0404,"Huevos, productos lácteos y miel",2015,23299.92,144.55
Japón,0405,"Huevos, productos lácteos y miel",2015,15782.43,nan
Japón,0406,"Huevos, productos lácteos y miel",2015,264767.55,62.39
Japón,0407,"Huevos, productos lácteos y miel",2015,1207.50,0.00
Japón,0408,"Huevos, productos lácteos y miel",2015,4400.25,5.18
Japón,0409,"Huevos, productos lácteos y miel",2015,10661.79,73.74
Japón,1509,Aceites,2015,220620.37,214.70
Japón,1511,Aceites,2015,5.92,0.92
Japón,1512,Aceites,2015,6233.08,0.00
Japón,2201,Bebidas,2015,96027.21,219.74
Japón,2202,Bebidas,2015,26418.60,1805.06
Japón,2203,Bebidas,2015,26193.75,1350.53
Japón,2204,Bebidas,2015,748891.48,538.71
Japón,2205,Bebidas,2015,7970.19,0.16
Japón,2206,Bebidas,2015,12419.25,6358.46
Japón,2207,Bebidas,2015,710.95,10.67
Japón,1803,Chocolates,2015,6287.51,1.91
Japón,1804,Chocolates,2015,24488.09,167.31
Japón,1805,Chocolates,2015,22536.72,1332.69
Japón,1905,Panaderia y pastelería,2015,64124.05,2704.86
Japón,0201,Productos cárnicos,2016,1988.73,6967.67
Japón,0202,Productos cárnicos,2016,4048.08,32.32
Japón,0203,Productos cárnicos,2016,1213199.23,646.00
Japón,0204,Productos cárnicos,2016,177.61,nan
Japón,0205,Productos cárnicos,2016,3773.65,nan
Japón,0206,Productos cárnicos,2016,87113.20,187.97
Japón,0207,Productos cárnicos,2016,32881.59,109.04
Japón,0208,Productos cárnicos,2016,843.43,nan
Japón,0209,Productos cárnicos,2016,4353.38,0.39
Japón,0210,Productos cárnicos,2016,38737.70,nan
Japón,0302,Pescados y mariscos,2016,128950.68,1093.11
Japón,0303,Pescados y mariscos,2016,78675.32,2675.18
Japón,0304,Pescados y mariscos,2016,44297.12,2206.11
Japón,0305,Pescados y mariscos,2016,8186.04,36.54
Japón,0701,Verduras y hortalizas,2016,2.11,nan
Japón,0702,Verduras y hortalizas,2016,3251.88,1.58
Japón,0703,Verduras y hortalizas,2016,5595.02,46.79
Japón,0704,Verduras y hortalizas,2016,249.16,0.41
Japón,0705,Verduras y hortalizas,2016,1861.60,1.21
Japón,0706,Verduras y hortalizas,2016,4201.33,66.50
Japón,0707,Verduras y hortalizas,2016,6.68,0.68
Japón,0708,Verduras y hortalizas,2016,13.07,11.41
Japón,0803,Frutas y frutos secos,2016,3.52,nan
Japón,0804,Frutas y frutos secos,2016,336.71,0.17
Japón,0805,Frutas y frutos secos,2016,197.59,112.70
Japón,0806,Frutas y frutos secos,2016,215.27,1.14
Japón,0807,Frutas y frutos secos,2016,0.05,3.67
Japón,0808,Frutas y frutos secos,2016,8.01,5.33
Japón,0809,Frutas y frutos secos,2016,33.62,nan
Japón,0810,Frutas y frutos secos,2016,2098.68,1.83
Japón,1101,Cereales y harinas,2016,2118.42,745.46
Japón,1102,Cereales y harinas,2016,448.62,77.48
Japón,1103,Cereales y harinas,2016,21.47,1.80
Japón,1104,Cereales y harinas,2016,982.77,18.61
Japón,0401,"Huevos, productos lácteos y miel",2016,1719.38,975.06
Japón,0402,"Huevos, productos lácteos y miel",2016,7151.22,3.69
Japón,0403,"Huevos, productos lácteos y miel",2016,1061.46,0.62
Japón,0404,"Huevos, productos lácteos y miel",2016,22647.53,nan
Japón,0405,"Huevos, productos lácteos y miel",2016,20926.91,169.50
Japón,0406,"Huevos, productos lácteos y miel",2016,281938.43,418.17
Japón,0407,"Huevos, productos lácteos y miel",2016,514.82,nan
Japón,0408,"Huevos, productos lácteos y miel",2016,3942.57,64.06
Japón,0409,"Huevos, productos lácteos y miel",2016,15447.48,35.87
Japón,1509,Aceites,2016,225231.35,161.14
Japón,1511,Aceites,2016,1.37,1.89
Japón,1512,Aceites,2016,8266.58,2.47
Japón,2201,Bebidas,2016,98675.02,312.30
Japón,2202,Bebidas,2016,22579.44,2101.64
Japón,2203,Bebidas,2016,25741.13,1301.17
Japón,2204,Bebidas,2016,735717.23,1224.64
Japón,2205,Bebidas,2016,5869.92,0.28
Japón,2206,Bebidas,2016,12204.93,7484.85
Japón,2207,Bebidas,2016,740.54,14.16
Japón,1803,Chocolates,2016,5903.10,60.24
Japón,1804,Chocolates,2016,20158.66,68.70
Japón,1805,Chocolates,2016,23735.25,1612.59
Japón,1905,Panaderia y pastelería,2016,74973.09,3444.64
Japón,0201,Productos cárnicos,2017,1915.99,7992.95
Japón,0202,Productos cárnicos,2017,5149.40,96.84
Japón,0203,Productos cárnicos,2017,1262652.69,172.74
Japón,0204,Productos cárnicos,2017,1245.34,nan
Japón,0205,Productos cárnicos,2017,6124.51,nan
Japón,0206,Productos cárnicos,2017,96060.69,237.64
Japón,0207,Productos cárnicos,2017,21794.11,513.03
Japón,0208,Productos cárnicos,2017,983.57,nan
Japón,0209,Productos cárnicos,2017,5042.74,nan
Japón,0210,Productos cárnicos,2017,43939.78,41.36
Japón,0302,Pescados y mariscos,2017,136941.21,968.70
Japón,0303,Pescados y mariscos,2017,76426.82,3332.53
Japón,0304,Pescados y mariscos,2017,67060.63,3139.86
Japón,0305,Pescados y mariscos,2017,9335.06,11.75
Japón,0701,Verduras y hortalizas,2017,0.03,0.03
Japón,0702,Verduras y hortalizas,2017,3438.09,1.81
Japón,0703,Verduras y hortalizas,2017,6107.42,123.47
Japón,0704,Verduras y hortalizas,2017,240.89,0.27
Japón,0705,Verduras y hortalizas,2017,1553.33,0.12
Japón,0706,Verduras y hortalizas,2017,647.03,108.47
Japón,0707,Verduras y hortalizas,2017,1.19,0.87
Japón,0708,Verduras y hortalizas,2017,31.40,6.64
Japón,0803,Frutas y frutos secos,2017,0.22,nan
Japón,0804,Frutas y frutos secos,2017,373.16,57.22
Japón,0805,Frutas y frutos secos,2017,290.67,168.66
Japón,0806,Frutas y frutos secos,2017,113.89,3.34
Japón,0807,Frutas y frutos secos,2017,14.07,3.19
Japón,0808,Frutas y frutos secos,2017,2.34,0.46
Japón,0809,Frutas y frutos secos,2017,45.45,0.65
Japón,0810,Frutas y frutos secos,2017,2665.32,1.81
Japón,1101,Cereales y harinas,2017,1808.27,690.85
Japón,1102,Cereales y harinas,2017,501.88,81.01
Japón,1103,Cereales y harinas,2017,15.95,2.39
Japón,1104,Cereales y harinas,2017,1825.48,27.31
Japón,0401,"Huevos, productos lácteos y miel",2017,2635.00,0.01
Japón,0402,"Huevos, productos lácteos y miel",2017,25112.91,0.00
Japón,0403,"Huevos, productos lácteos y miel",2017,597.16,nan
Japón,0404,"Huevos, productos lácteos y miel",2017,32696.14,nan
Japón,0405,"Huevos, productos lácteos y miel",2017,23121.57,nan
Japón,0406,"Huevos, productos lácteos y miel",2017,384442.29,3.26
Japón,0407,"Huevos, productos lácteos y miel",2017,894.22,nan
Japón,0408,"Huevos, productos lácteos y miel",2017,1424.22,0.00
Japón,0409,"Huevos, productos lácteos y miel",2017,15848.05,0.01
Japón,1509,Aceites,2017,243281.04,239.96
Japón,1511,Aceites,2017,89.09,7.54
Japón,1512,Aceites,2017,9753.63,nan
Japón,2201,Bebidas,2017,78643.35,317.25
Japón,2202,Bebidas,2017,17720.33,2632.45
Japón,2203,Bebidas,2017,24559.45,1533.69
Japón,2204,Bebidas,2017,788610.90,1340.93
Japón,2205,Bebidas,2017,9047.53,5.22
Japón,2206,Bebidas,2017,12234.19,8565.51
Japón,2207,Bebidas,2017,693.68,6.04
Japón,1803,Chocolates,2017,6310.24,39.39
Japón,1804,Chocolates,2017,12917.09,372.57
Japón,1805,Chocolates,2017,23568.83,2007.30
Japón,1905,Panaderia y pastelería,2017,95337.63,3773.75
Japón,0201,Productos cárnicos,2018,1483.59,9023.33
Japón,0202,Productos cárnicos,2018,4019.22,49.06
Japón,0203,Productos cárnicos,2018,1249442.97,269.28
Japón,0204,Productos cárnicos,2018,1108.34,nan
Japón,0205,Productos cárnicos,2018,7786.93,nan
Japón,0206,Productos cárnicos,2018,32977.62,227.51
Japón,0207,Productos cárnicos,2018,38784.43,139.32
Japón,0208,Productos cárnicos,2018,887.96,nan
Japón,0209,Productos cárnicos,2018,10368.45,nan
Japón,0210,Productos cárnicos,2018,41651.11,0.28
Japón,0302,Pescados y mariscos,2018,108545.56,912.07
Japón,0303,Pescados y mariscos,2018,132142.14,2844.68
Japón,0304,Pescados y mariscos,2018,144193.73,3041.80
Japón,0305,Pescados y mariscos,2018,4065.42,0.35
Japón,0701,Verduras y hortalizas,2018,15.34,nan
Japón,0702,Verduras y hortalizas,2018,4099.52,1.56
Japón,0703,Verduras y hortalizas,2018,6654.41,19.36
Japón,0704,Verduras y hortalizas,2018,265.37,0.99
Japón,0705,Verduras y hortalizas,2018,1655.34,0.29
Japón,0706,Verduras y hortalizas,2018,506.67,146.03
Japón,0707,Verduras y hortalizas,2018,0.09,0.64
Japón,0708,Verduras y hortalizas,2018,26.14,7.15
Japón,0803,Frutas y frutos secos,2018,2.27,nan
Japón,0804,Frutas y frutos secos,2018,403.22,nan
Japón,0805,Frutas y frutos secos,2018,8.28,117.88
Japón,0806,Frutas y frutos secos,2018,182.39,3.81
Japón,0807,Frutas y frutos secos,2018,23.44,3.96
Japón,0808,Frutas y frutos secos,2018,33.68,2.04
Japón,0809,Frutas y frutos secos,2018,6.91,3.13
Japón,0810,Frutas y frutos secos,2018,3008.55,6.75
Japón,1101,Cereales y harinas,2018,2183.52,746.26
Japón,1102,Cereales y harinas,2018,580.43,129.08
Japón,1103,Cereales y harinas,2018,23.78,0.28
Japón,1104,Cereales y harinas,2018,2129.41,26.20
Japón,0401,"Huevos, productos lácteos y miel",2018,1498.53,nan
Japón,0402,"Huevos, productos lácteos y miel",2018,10251.97,0.00
Japón,0403,"Huevos, productos lácteos y miel",2018,1247.90,0.00
Japón,0404,"Huevos, productos lácteos y miel",2018,37992.52,31.40
Japón,0405,"Huevos, productos lácteos y miel",2018,36458.01,nan
Japón,0406,"Huevos, productos lácteos y miel",2018,409704.91,397.65
Japón,0407,"Huevos, productos lácteos y miel",2018,791.04,0.08
Japón,0408,"Huevos, productos lácteos y miel",2018,3395.04,42.64
Japón,0409,"Huevos, productos lácteos y miel",2018,14169.10,1.04
Japón,1509,Aceites,2018,228126.76,368.92
Japón,1511,Aceites,2018,2.02,5.35
Japón,1512,Aceites,2018,14236.69,2.17
Japón,2201,Bebidas,2018,78525.28,203.73
Japón,2202,Bebidas,2018,19401.04,3183.64
Japón,2203,Bebidas,2018,22946.81,2350.75
Japón,2204,Bebidas,2018,820859.90,1062.26
Japón,2205,Bebidas,2018,10259.22,0.10
Japón,2206,Bebidas,2018,11681.06,9141.79
Japón,2207,Bebidas,2018,981.34,4.82
Japón,1803,Chocolates,2018,4732.01,2.42
Japón,1804,Chocolates,2018,12848.00,98.34
Japón,1805,Chocolates,2018,20981.02,1704.38
Japón,1905,Panaderia y pastelería,2018,103429.22,4232.34
Japón,0201,Productos cárnicos,2019,1604.71,13047.26
Japón,0202,Productos cárnicos,2019,13980.32,44.52
Japón,0203,Productos cárnicos,2019,1390384.99,516.26
Japón,0204,Productos cárnicos,2019,895.06,nan
Japón,0205,Productos cárnicos,2019,6843.24,nan
Japón,0206,Productos cárnicos,2019,34429.45,nan
Japón,0207,Productos cárnicos,2019,30384.51,nan
Japón,0208,Productos cárnicos,2019,986.61,nan
Japón,0209,Productos cárnicos,2019,10321.60,nan
Japón,0210,Productos cárnicos,2019,37631.71,50.59
Japón,0302,Pescados y mariscos,2019,97732.09,1001.67
Japón,0303,Pescados y mariscos,2019,93206.57,2795.66
Japón,0304,Pescados y mariscos,2019,67736.95,7175.90
Japón,0305,Pescados y mariscos,2019,2980.41,4.54
Japón,0701,Verduras y hortalizas,2019,250.62,nan
Japón,0702,Verduras y hortalizas,2019,4652.29,4.83
Japón,0703,Verduras y hortalizas,2019,5399.68,16.35
Japón,0704,Verduras y hortalizas,2019,217.01,1.37
Japón,0705,Verduras y hortalizas,2019,752.19,0.08
Japón,0706,Verduras y hortalizas,2019,1006.43,154.89
Japón,0707,Verduras y hortalizas,2019,nan,4.57
Japón,0708,Verduras y hortalizas,2019,64.55,3.73
Japón,0803,Frutas y frutos secos,2019,2.48,nan
Japón,0804,Frutas y frutos secos,2019,420.91,0.03
Japón,0805,Frutas y frutos secos,2019,26.18,157.16
Japón,0806,Frutas y frutos secos,2019,305.42,0.28
Japón,0807,Frutas y frutos secos,2019,4.97,5.51
Japón,0808,Frutas y frutos secos,2019,25.27,nan
Japón,0809,Frutas y frutos secos,2019,9.99,1.40
Japón,0810,Frutas y frutos secos,2019,5327.28,8.46
Japón,1101,Cereales y harinas,2019,2317.52,957.88
Japón,1102,Cereales y harinas,2019,426.32,156.32
Japón,1103,Cereales y harinas,2019,8.77,0.11
Japón,1104,Cereales y harinas,2019,2031.17,35.72
Japón,0401,"Huevos, productos lácteos y miel",2019,1436.27,4.79
Japón,0402,"Huevos, productos lácteos y miel",2019,22939.58,63.31
Japón,0403,"Huevos, productos lácteos y miel",2019,1103.57,0.18
Japón,0404,"Huevos, productos lácteos y miel",2019,35268.50,41.09
Japón,0405,"Huevos, productos lácteos y miel",2019,50412.39,118.00
Japón,0406,"Huevos, productos lácteos y miel",2019,449060.69,211.30
Japón,0407,"Huevos, productos lácteos y miel",2019,904.80,nan
Japón,0408,"Huevos, productos lácteos y miel",2019,5897.99,54.77
Japón,0409,"Huevos, productos lácteos y miel",2019,11462.40,29.48
Japón,1509,Aceites,2019,257001.38,945.95
Japón,1511,Aceites,2019,1.77,1.19
Japón,1512,Aceites,2019,20474.60,31.15
Japón,2201,Bebidas,2019,85205.69,156.52
Japón,2202,Bebidas,2019,27909.64,4455.98
Japón,2203,Bebidas,2019,22536.63,2360.34
Japón,2204,Bebidas,2019,930697.43,652.56
Japón,2205,Bebidas,2019,10138.86,0.97
Japón,2206,Bebidas,2019,14546.38,10874.07
Japón,2207,Bebidas,2019,4352.49,0.43
Japón,1803,Chocolates,2019,4408.64,2.69
Japón,1804,Chocolates,2019,8590.36,1.99
Japón,1805,Chocolates,2019,22334.71,1093.42
Japón,1905,Panaderia y pastelería,2019,118861.69,5563.89
Japón,0201,Productos cárnicos,2020,970.42,10128.19
Japón,0202,Productos cárnicos,2020,24343.92,185.45
Japón,0203,Productos cárnicos,2020,1159884.66,321.21
Japón,0204,Productos cárnicos,2020,616.41,nan
Japón,0205,Productos cárnicos,2020,4832.08,nan
Japón,0206,Productos cárnicos,2020,50452.01,nan
Japón,0207,Productos cárnicos,2020,17784.73,172.86
Japón,0208,Productos cárnicos,2020,628.51,nan
Japón,0209,Productos cárnicos,2020,10040.73,nan
Japón,0210,Productos cárnicos,2020,30884.82,7.07
Japón,0302,Pescados y mariscos,2020,106810.79,524.85
Japón,0303,Pescados y mariscos,2020,80568.22,4277.75
Japón,0304,Pescados y mariscos,2020,96483.34,6288.34
Japón,0305,Pescados y mariscos,2020,4467.94,97.05
Japón,0701,Verduras y hortalizas,2020,0.01,nan
Japón,0702,Verduras y hortalizas,2020,4632.69,3.81
Japón,0703,Verduras y hortalizas,2020,6416.66,45.43
Japón,0704,Verduras y hortalizas,2020,161.53,13.35
Japón,0705,Verduras y hortalizas,2020,462.97,nan
Japón,0706,Verduras y hortalizas,2020,624.60,106.86
Japón,0707,Verduras y hortalizas,2020,nan,3.38
Japón,0708,Verduras y hortalizas,2020,12.49,3.72
Japón,0803,Frutas y frutos secos,2020,3.83,nan
Japón,0804,Frutas y frutos secos,2020,424.46,0.05
Japón,0805,Frutas y frutos secos,2020,113.10,108.62
Japón,0806,Frutas y frutos secos,2020,210.88,7.13
Japón,0807,Frutas y frutos secos,2020,64.76,9.04
Japón,0808,Frutas y frutos secos,2020,0.01,2.41
Japón,0809,Frutas y frutos secos,2020,nan,nan
Japón,0810,Frutas y frutos secos,2020,3738.04,4.53
Japón,1101,Cereales y harinas,2020,1822.44,565.44
Japón,1102,Cereales y harinas,2020,361.85,121.27
Japón,1103,Cereales y harinas,2020,150.26,1.74
Japón,1104,Cereales y harinas,2020,3688.83,23.83
Japón,0401,"Huevos, productos lácteos y miel",2020,2244.77,nan
Japón,0402,"Huevos, productos lácteos y miel",2020,13741.77,71.87
Japón,0403,"Huevos, productos lácteos y miel",2020,1772.04,nan
Japón,0404,"Huevos, productos lácteos y miel",2020,43324.15,18.49
Japón,0405,"Huevos, productos lácteos y miel",2020,28750.37,1195.40
Japón,0406,"Huevos, productos lácteos y miel",2020,478646.49,1.08
Japón,0407,"Huevos, productos lácteos y miel",2020,1006.88,0.01
Japón,0408,"Huevos, productos lácteos y miel",2020,2035.88,306.43
Japón,0409,"Huevos, productos lácteos y miel",2020,14068.27,0.96
Japón,1509,Aceites,2020,213112.60,198.88
Japón,1511,Aceites,2020,12.17,nan
Japón,1512,Aceites,2020,15117.40,34.40
Japón,2201,Bebidas,2020,65107.12,170.95
Japón,2202,Bebidas,2020,29692.01,6674.19
Japón,2203,Bebidas,2020,19023.61,2315.28
Japón,2204,Bebidas,2020,798747.57,763.22
Japón,2205,Bebidas,2020,8508.71,0.43
Japón,2206,Bebidas,2020,14356.72,9898.67
Japón,2207,Bebidas,2020,4443.21,82.89
Japón,1803,Chocolates,2020,5266.05,102.06
Japón,1804,Chocolates,2020,10441.19,nan
Japón,1805,Chocolates,2020,18607.44,746.23
Japón,1905,Panaderia y pastelería,2020,133392.08,5992.45
